mean_1	cx	mut_pb	t_size	k	avg_val	std_val
60	cxOnePoint	0.075	8	3	1.85052163957	0.011724137746
60	cxOnePoint	0.075	8	5	1.85430801198	0.00556599246555
60	cxOnePoint	0.075	8	7	1.85438923236	0.00612253885467
60	cxOnePoint	0.1	2	1	1.8255435478	0.00889944198494
60	cxOnePoint	0.1	2	3	1.85806846658	0.00469159248796
60	cxOnePoint	0.1	2	5	1.86166999216	0.00538214618218
60	cxOnePoint	0.1	2	7	1.86797690339	0.00413476504415
60	cxOnePoint	0.1	4	1	1.81266949398	0.0043042610499
60	cxOnePoint	0.1	4	3	1.85126905651	0.00837568028483
60	cxOnePoint	0.1	4	5	1.86131201873	0.00160094983073
60	cxOnePoint	0.1	4	7	1.86109629963	0.00592249268776
60	cxOnePoint	0.1	6	1	1.80164445791	0.00677285676843
60	cxOnePoint	0.1	6	3	1.84901382886	0.00649878980616
60	cxOnePoint	0.1	6	5	1.85595339479	0.0049862454037
60	cxOnePoint	0.1	6	7	1.85632811071	0.0123293127814
60	cxOnePoint	0.1	8	1	1.80671490428	0.0169920880148
60	cxOnePoint	0.1	8	3	1.84182083376	0.0147058236983
60	cxOnePoint	0.1	8	5	1.85087474477	0.011956838299
60	cxOnePoint	0.1	8	7	1.85550645414	0.0102912577847
60	cxOnePoint	0.125	2	1	1.81204964177	0.0102856698477
60	cxOnePoint	0.125	2	3	1.85893662039	0.00929713869318
60	cxOnePoint	0.125	2	5	1.86317012399	0.00515590975567
60	cxOnePoint	0.125	2	7	1.8666289001	0.0036839925612
60	cxOnePoint	0.125	4	1	1.81123762344	0.0098213811241
60	cxOnePoint	0.125	4	3	1.84671734986	0.0112571354973
60	cxOnePoint	0.125	4	5	1.85467234696	0.0041997813649
60	cxOnePoint	0.125	4	7	1.8605628105	0.00333274986467
60	cxOnePoint	0.125	6	1	1.80652096716	0.0110224411598
60	cxOnePoint	0.125	6	3	1.84750735423	0.00928068570994
60	cxOnePoint	0.125	6	5	1.85478117719	0.0051485149377
60	cxOnePoint	0.125	6	7	1.85969560647	0.00529592477347
60	cxOnePoint	0.125	8	1	1.80038952976	0.00960180734218
60	cxOnePoint	0.125	8	3	1.84130744837	0.00691473020341
60	cxOnePoint	0.125	8	5	1.85781934408	0.0049515107109
60	cxOnePoint	0.125	8	7	1.86125923807	0.00397131998133
60	cxOnePoint	0.15	2	1	1.81745993718	0.0147307852777
60	cxOnePoint	0.15	2	3	1.85796943146	0.00378949941972
60	cxOnePoint	0.15	2	5	1.86743045434	0.004601895057
60	cxOnePoint	0.15	2	7	1.86355593722	0.00584004677373
60	cxOnePoint	0.15	4	1	1.81315163167	0.00970974687768
60	cxOnePoint	0.15	4	3	1.84725454368	0.00669171151152
60	cxOnePoint	0.15	4	5	1.86110894605	0.0079212142433
60	cxOnePoint	0.15	4	7	1.86172461598	0.00422344245732
60	cxOnePoint	0.15	6	1	1.81029954647	0.0131299820274
60	cxOnePoint	0.15	6	3	1.8376276451	0.00650750494321
60	cxOnePoint	0.15	6	5	1.85234571842	0.00700255903835
60	cxOnePoint	0.15	6	7	1.85751655294	0.00699605917347
60	cxOnePoint	0.15	8	1	1.79897738029	0.0112384182947
60	cxOnePoint	0.15	8	3	1.8503189082	0.00988286797751
60	cxOnePoint	0.15	8	5	1.85439760209	0.00636647395927
60	cxOnePoint	0.15	8	7	1.86319151053	0.00402547639871
60	cxOnePoint	0.175	2	1	1.82304590427	0.0115339425391
60	cxOnePoint	0.175	2	3	1.85828043692	0.00774377406215
60	cxOnePoint	0.175	2	5	1.86301878855	0.00578080257396
60	cxOnePoint	0.175	2	7	1.8665791747	0.00336295162358
60	cxOnePoint	0.175	4	1	1.80788715408	0.0091655329326
60	cxOnePoint	0.175	4	3	1.8503418001	0.00550083006452
60	cxOnePoint	0.175	4	5	1.86111944392	0.00329899635436
60	cxOnePoint	0.175	4	7	1.86500237729	0.00334650245856
60	cxOnePoint	0.175	6	1	1.80543209375	0.0173899781335
60	cxOnePoint	0.175	6	3	1.84925002854	0.00887587926395
60	cxOnePoint	0.175	6	5	1.85706638645	0.00859825165578
60	cxOnePoint	0.175	6	7	1.86496088481	0.00743528333751
60	cxOnePoint	0.175	8	1	1.80104813073	0.00638647768913
60	cxOnePoint	0.175	8	3	1.8489287876	0.0078879558277
60	cxOnePoint	0.175	8	5	1.85562317019	0.0109307402604
60	cxOnePoint	0.175	8	7	1.85839628823	0.00677534341741
60	cxOnePoint	0.2	2	1	1.8237553671	0.00549223462223
60	cxOnePoint	0.2	2	3	1.86293862102	0.00328671826591
60	cxOnePoint	0.2	2	5	1.86633487333	0.00565123611774
60	cxOnePoint	0.2	2	7	1.86799748075	0.00515562516373
60	cxOnePoint	0.2	4	1	1.81029387569	0.0150532421626
60	cxOnePoint	0.2	4	3	1.85286014327	0.00557815585503
60	cxOnePoint	0.2	4	5	1.86095336865	0.0039252618034
60	cxOnePoint	0.2	4	7	1.85644702029	0.00543014082753
60	cxOnePoint	0.2	6	1	1.80627846319	0.00592073129032
60	cxOnePoint	0.2	6	3	1.84814282858	0.00526834976401
60	cxOnePoint	0.2	6	5	1.86001047019	0.00644319220913
60	cxOnePoint	0.2	6	7	1.85898440278	0.00370885025309
60	cxOnePoint	0.2	8	1	1.80307107776	0.0117842018525
60	cxOnePoint	0.2	8	3	1.85103349287	0.00418674300566
60	cxOnePoint	0.2	8	5	1.8575108333	0.00890028522097
60	cxOnePoint	0.2	8	7	1.85847222702	0.00580041854067
60	cxTwoPoint	0.05	2	1	1.82943973245	0.00921065898803
60	cxTwoPoint	0.05	2	3	1.8592376811	0.0096806944651
60	cxTwoPoint	0.05	2	5	1.86328077965	0.00270081212481
60	cxTwoPoint	0.05	2	7	1.8665660003	0.00719455623664
60	cxTwoPoint	0.05	4	1	1.816549312	0.00982237632303
60	cxTwoPoint	0.05	4	3	1.8483980175	0.005420086452
60	cxTwoPoint	0.05	4	5	1.8490590321	0.00575613270896
60	cxTwoPoint	0.05	4	7	1.85939568987	0.00739034204308
60	cxTwoPoint	0.05	6	1	1.80844993633	0.0105856870929
60	cxTwoPoint	0.05	6	3	1.85266574512	0.00796696042474
60	cxTwoPoint	0.05	6	5	1.85051997847	0.0049638369055
60	cxTwoPoint	0.05	6	7	1.85653850055	0.00591738865471
60	cxTwoPoint	0.05	8	1	1.80070045796	0.00556671939565
60	cxTwoPoint	0.05	8	3	1.84625892045	0.0126782084356
60	cxTwoPoint	0.05	8	5	1.84513368635	0.00568991665916
60	cxTwoPoint	0.05	8	7	1.85974622671	0.00812583934925
60	cxTwoPoint	0.075	2	1	1.82492369595	0.00845539004141
60	cxTwoPoint	0.075	2	3	1.86007883094	0.00279335339295
60	cxTwoPoint	0.075	2	5	1.86841403941	0.00340802818833
60	cxTwoPoint	0.075	2	7	1.86636788547	0.00531866802081
60	cxTwoPoint	0.075	4	1	1.8149248042	0.00798195365644
60	cxTwoPoint	0.075	4	3	1.85023772124	0.00636250483664
60	cxTwoPoint	0.075	4	5	1.85471976407	0.00791948350372
60	cxTwoPoint	0.075	4	7	1.8596366271	0.00724357700199
60	cxTwoPoint	0.075	6	1	1.81592239129	0.0104539388046
60	cxTwoPoint	0.075	6	3	1.85100149105	0.00682892593824
60	cxTwoPoint	0.075	6	5	1.85659499669	0.00826611812895
60	cxTwoPoint	0.075	6	7	1.85095241584	0.00857079781963
60	cxTwoPoint	0.075	8	1	1.80912365925	0.00574857210146
60	cxTwoPoint	0.075	8	3	1.85068574376	0.00808812646777
60	cxTwoPoint	0.075	8	5	1.85358585351	0.00592058030563
60	cxTwoPoint	0.075	8	7	1.85261398832	0.00627008232735
60	cxTwoPoint	0.1	2	1	1.82245354813	0.00902668261068
60	cxTwoPoint	0.1	2	3	1.85880599739	0.00563943260307
60	cxTwoPoint	0.1	2	5	1.86800515481	0.00324808655389
60	cxTwoPoint	0.1	2	7	1.87057458064	0.00476145693875
60	cxTwoPoint	0.1	4	1	1.80652917422	0.0105345971881
60	cxTwoPoint	0.1	4	3	1.85566349923	0.00779124822815
60	cxTwoPoint	0.1	4	5	1.85711985457	0.00948877483288
60	cxTwoPoint	0.1	4	7	1.86114208621	0.00616201471977
60	cxTwoPoint	0.1	6	1	1.80211724577	0.0076991577094
60	cxTwoPoint	0.1	6	3	1.84215957536	0.0115014488502
60	cxTwoPoint	0.1	6	5	1.85631181921	0.0082492566571
60	cxTwoPoint	0.1	6	7	1.86142015133	0.00217569537601
60	cxTwoPoint	0.1	8	1	1.79970575281	0.0111333660417
60	cxTwoPoint	0.1	8	3	1.84363067224	0.00688878688065
60	cxTwoPoint	0.1	8	5	1.8566643566	0.005931099266
60	cxTwoPoint	0.1	8	7	1.85981231965	0.00479778170677
60	cxTwoPoint	0.125	2	1	1.83414812299	0.00419972261407
60	cxTwoPoint	0.125	2	3	1.8588859434	0.00236640451132
60	cxTwoPoint	0.125	2	5	1.86711105525	0.00517942517417
60	cxTwoPoint	0.125	2	7	1.87147216008	0.00398334378407
60	cxTwoPoint	0.125	4	1	1.8233433662	0.00930980076342
60	cxTwoPoint	0.125	4	3	1.85229364118	0.00660223489323
60	cxTwoPoint	0.125	4	5	1.86022207637	0.00594637693346
60	cxTwoPoint	0.125	4	7	1.86528172072	0.00509085203937
60	cxTwoPoint	0.125	6	1	1.80404234284	0.00730746627738
60	cxTwoPoint	0.125	6	3	1.85068945907	0.00362459354224
60	cxTwoPoint	0.125	6	5	1.85499951583	0.0057731300616
60	cxTwoPoint	0.125	6	7	1.86124049819	0.00695166367493
60	cxTwoPoint	0.125	8	1	1.81010720218	0.0117087800687
60	cxTwoPoint	0.125	8	3	1.8529947526	0.00915513583906
60	cxTwoPoint	0.125	8	5	1.85531364237	0.00939374301457
60	cxTwoPoint	0.125	8	7	1.85823959831	0.00771876906941
60	cxTwoPoint	0.15	2	1	1.82638473284	0.0106586191329
60	cxTwoPoint	0.15	2	3	1.861227002	0.00505159540536
60	cxTwoPoint	0.15	2	5	1.86726528092	0.00460220585274
60	cxTwoPoint	0.15	2	7	1.87134610608	0.00582485773512
60	cxTwoPoint	0.15	4	1	1.81936665676	0.00982309579316
60	cxTwoPoint	0.15	4	3	1.85211802385	0.0101553627168
60	cxTwoPoint	0.15	4	5	1.86612068672	0.00457294959774
60	cxTwoPoint	0.15	4	7	1.86574900893	0.00689765601395
60	cxTwoPoint	0.15	6	1	1.80542294265	0.00555926214634
60	cxTwoPoint	0.15	6	3	1.85228303993	0.00377422863429
60	cxTwoPoint	0.15	6	5	1.85888587459	0.00407429567749
60	cxTwoPoint	0.15	6	7	1.86564078441	0.00399570871269
60	cxTwoPoint	0.15	8	1	1.81158276585	0.00893087654052
60	cxTwoPoint	0.15	8	3	1.8388209205	0.0114775761972
60	cxTwoPoint	0.15	8	5	1.85590426114	0.00232835772113
60	cxTwoPoint	0.15	8	7	1.86011668447	0.0044464964682
60	cxTwoPoint	0.175	2	1	1.83091145803	0.00810109996169
60	cxTwoPoint	0.175	2	3	1.8619719858	0.00569015167058
60	cxTwoPoint	0.175	2	5	1.86978475654	0.00457240269403
60	cxTwoPoint	0.175	2	7	1.87069276238	0.00489181452818
60	cxTwoPoint	0.175	4	1	1.81735552002	0.0117127311439
60	cxTwoPoint	0.175	4	3	1.85807834306	0.00900705939788
60	cxTwoPoint	0.175	4	5	1.86150975036	0.00449143280641
60	cxTwoPoint	0.175	4	7	1.86525675152	0.00461095375517
60	cxTwoPoint	0.175	6	1	1.81505165782	0.00690105230827
60	cxTwoPoint	0.175	6	3	1.85207576429	0.00959222924315
60	cxTwoPoint	0.175	6	5	1.8592359266	0.00436684209176
60	cxTwoPoint	0.175	6	7	1.86307433713	0.00562320291123
60	cxTwoPoint	0.175	8	1	1.81018553886	0.0132840220635
60	cxTwoPoint	0.175	8	3	1.85128220771	0.0113361638409
60	cxTwoPoint	0.175	8	5	1.85847012293	0.00829854243532
60	cxTwoPoint	0.175	8	7	1.85189477006	0.00344774619169
60	cxTwoPoint	0.2	2	1	1.82491827421	0.0025744047011
60	cxTwoPoint	0.2	2	3	1.86052891935	0.00426365253411
60	cxTwoPoint	0.2	2	5	1.86982686978	0.00334094903189
60	cxTwoPoint	0.2	2	7	1.87227866041	0.00404271211495
60	cxTwoPoint	0.2	4	1	1.81816272774	0.00976912442315
60	cxTwoPoint	0.2	4	3	1.85207149863	0.00739688968182
60	cxTwoPoint	0.2	4	5	1.86483642204	0.00817982029486
60	cxTwoPoint	0.2	4	7	1.87153420272	0.00296859021076
60	cxTwoPoint	0.2	6	1	1.81195779788	0.0098867957832
60	cxTwoPoint	0.2	6	3	1.85648242378	0.00635594007928
60	cxTwoPoint	0.2	6	5	1.8599031823	0.00563783039137
60	cxTwoPoint	0.2	6	7	1.86390633996	0.00719530753167
60	cxTwoPoint	0.2	8	1	1.7983423435	0.00871161212483
60	cxTwoPoint	0.2	8	3	1.84099740542	0.00865049599837
60	cxTwoPoint	0.2	8	5	1.85865195546	0.00155979673747
60	cxTwoPoint	0.2	8	7	1.86293445899	0.00636920498445
60	cxUniform	0.05	2	1	1.84218591106	0.00464800442818
60	cxUniform	0.05	2	3	1.86886445602	0.00286665971034
60	cxUniform	0.05	2	5	1.87342339144	0.00276127342399
60	cxUniform	0.05	2	7	1.87944920711	0.000592923747544
60	cxUniform	0.05	4	1	1.83656563341	0.00427903059946
60	cxUniform	0.05	4	3	1.86538059844	0.00444696513083
60	cxUniform	0.05	4	5	1.87026442378	0.00317579246841
60	cxUniform	0.05	4	7	1.87275566598	0.00317988617645
60	cxUniform	0.05	6	1	1.83341697563	0.00507927972955
60	cxUniform	0.05	6	3	1.86788445408	0.00458375663573
60	cxUniform	0.05	6	5	1.86790024518	0.00208315666489
60	cxUniform	0.05	6	7	1.86893175071	0.00337095866913
60	cxUniform	0.05	8	1	1.82232550855	0.00689060365998
60	cxUniform	0.05	8	3	1.86070155307	0.00560531710728
60	cxUniform	0.05	8	5	1.86742179298	0.00335556529264
60	cxUniform	0.05	8	7	1.86960311242	0.0030821510673
60	cxUniform	0.075	2	1	1.83875639784	0.00482044161467
60	cxUniform	0.075	2	3	1.86898040734	0.00352774685841
60	cxUniform	0.075	2	5	1.87480705992	0.00257633328749
60	cxUniform	0.075	2	7	1.87714642676	0.00225361851615
60	cxUniform	0.075	4	1	1.84207063829	0.00211215971217
60	cxUniform	0.075	4	3	1.86854795352	0.00254005435095
60	cxUniform	0.075	4	5	1.87347437614	0.00483316552205
60	cxUniform	0.075	4	7	1.8748570513	0.00311852800598
60	cxUniform	0.075	6	1	1.83503078467	0.00364597478379
60	cxUniform	0.075	6	3	1.86236005598	0.00359376082843
60	cxUniform	0.075	6	5	1.87011596364	0.00319527806831
60	cxUniform	0.075	6	7	1.87135001266	0.00292824754711
60	cxUniform	0.075	8	1	1.82092404241	0.00765636928627
60	cxUniform	0.075	8	3	1.86568057814	0.00836267882172
60	cxUniform	0.075	8	5	1.86581218799	0.00403081803581
60	cxUniform	0.075	8	7	1.87064226675	0.00524161853928
60	cxUniform	0.1	2	1	1.83815483892	0.00576627671669
60	cxUniform	0.1	2	3	1.8694056824	0.00199670846207
60	cxUniform	0.1	2	5	1.87568915018	0.000807984289502
60	cxUniform	0.1	2	7	1.87611518325	0.00258540075596
60	cxUniform	0.1	4	1	1.8374985526	0.00551406642149
60	cxUniform	0.1	4	3	1.86711291845	0.00345574111739
60	cxUniform	0.1	4	5	1.87456721458	0.00280699611005
60	cxUniform	0.1	4	7	1.8788314845	0.00259292045596
60	cxUniform	0.1	6	1	1.82976299933	0.00801631572068
60	cxUniform	0.1	6	3	1.86550297116	0.00365772576805
60	cxUniform	0.1	6	5	1.87051714722	0.00444437755448
60	cxUniform	0.1	6	7	1.87114590142	0.00351479905913
60	cxUniform	0.1	8	1	1.82759341075	0.0106952704491
60	cxUniform	0.1	8	3	1.86272969494	0.00434467344846
60	cxUniform	0.1	8	5	1.86651936635	0.00221841859026
60	cxUniform	0.1	8	7	1.86956315321	0.00429616801544
60	cxUniform	0.125	2	1	1.84019075525	0.00483026600058
60	cxUniform	0.125	2	3	1.87179969834	0.00377654023532
60	cxUniform	0.125	2	5	1.87649945214	0.00449160022742
60	cxUniform	0.125	2	7	1.87660101416	0.00168063746748
60	cxUniform	0.125	4	1	1.83224741848	0.00399106667173
60	cxUniform	0.125	4	3	1.86691733405	0.00479065559122
60	cxUniform	0.125	4	5	1.86942203531	0.00387408597206
60	cxUniform	0.125	4	7	1.87589696087	0.00392683698334
60	cxUniform	0.125	6	1	1.83187885195	0.00650228166702
60	cxUniform	0.125	6	3	1.86572448627	0.00284858645915
60	cxUniform	0.125	6	5	1.8663219275	0.0033766628541
60	cxUniform	0.125	6	7	1.8723524917	0.00282239492891
60	cxUniform	0.125	8	1	1.83292948563	0.00889548996124
60	cxUniform	0.125	8	3	1.86380353873	0.00430591871633
60	cxUniform	0.125	8	5	1.86430101788	0.00451244139049
60	cxUniform	0.125	8	7	1.86609169141	0.00212569043474
60	cxUniform	0.15	2	1	1.83880262593	0.00455071803264
60	cxUniform	0.15	2	3	1.87222187375	0.00322747810086
60	cxUniform	0.15	2	5	1.87705245927	0.00473401925072
60	cxUniform	0.15	2	7	1.8790638694	0.00220876297384
60	cxUniform	0.15	4	1	1.83737496724	0.00440388142295
60	cxUniform	0.15	4	3	1.86625617242	0.00356417097244
60	cxUniform	0.15	4	5	1.87308223573	0.00566858098424
60	cxUniform	0.15	4	7	1.87526023387	0.00308618699006
60	cxUniform	0.15	6	1	1.83036678041	0.00755309655071
60	cxUniform	0.15	6	3	1.8656788671	0.00544331548826
60	cxUniform	0.15	6	5	1.86994527826	0.00714719734348
60	cxUniform	0.15	6	7	1.87301274013	0.00216749807498
60	cxUniform	0.15	8	1	1.82665463326	0.00600160455057
60	cxUniform	0.15	8	3	1.8585510925	0.00596394429444
60	cxUniform	0.15	8	5	1.8675453396	0.00590311794953
60	cxUniform	0.15	8	7	1.86828191196	0.00340755246676
60	cxUniform	0.175	2	1	1.84300666103	0.00540695532187
60	cxUniform	0.175	2	3	1.86993144272	0.00106371892712
60	cxUniform	0.175	2	5	1.8793616147	0.00184553782867
60	cxUniform	0.175	2	7	1.87740845387	0.00454594095762
60	cxUniform	0.175	4	1	1.84159674711	0.00630603282114
60	cxUniform	0.175	4	3	1.86941192264	0.00400485482255
60	cxUniform	0.175	4	5	1.87471968175	0.00262265125098
60	cxUniform	0.175	4	7	1.87521446193	0.00484239341582
60	cxUniform	0.175	6	1	1.83494431828	0.00604211069385
60	cxUniform	0.175	6	3	1.86429784588	0.00715825134967
60	cxUniform	0.175	6	5	1.87083246732	0.00360457550926
60	cxUniform	0.175	6	7	1.87402319109	0.00391862527609
60	cxUniform	0.175	8	1	1.82398203407	0.00508626286903
60	cxUniform	0.175	8	3	1.86256673846	0.00841988975068
60	cxUniform	0.175	8	5	1.86701566159	0.00245500768644
60	cxUniform	0.175	8	7	1.87494146533	0.00353333685786
60	cxUniform	0.2	2	1	1.84204237433	0.00697363454429
60	cxUniform	0.2	2	3	1.87532870462	0.0046114462241
60	cxUniform	0.2	2	5	1.87681046471	0.00237508643963
60	cxUniform	0.2	2	7	1.87929140024	0.00293351360062
60	cxUniform	0.2	4	1	1.83965530704	0.00184615842606
60	cxUniform	0.2	4	3	1.86852992804	0.00361968856368
60	cxUniform	0.2	4	5	1.87571248406	0.00224527981077
60	cxUniform	0.2	4	7	1.87590027493	0.00402373694126
60	cxUniform	0.2	6	1	1.83399736578	0.00783703656856
60	cxUniform	0.2	6	3	1.86830697654	0.00243158689792
60	cxUniform	0.2	6	5	1.87188914258	0.00239719529949
60	cxUniform	0.2	6	7	1.87559186122	0.00127237424061
60	cxUniform	0.2	8	1	1.82056323463	0.00882514139708
60	cxUniform	0.2	8	3	1.86564925939	0.0090575757782
60	cxUniform	0.2	8	5	1.86928563735	0.00290940593172
60	cxUniform	0.2	8	7	1.87169597642	0.00207185811124
70	cxOnePoint	0.05	2	1	1.80470387916	0.0114745883751
70	cxOnePoint	0.05	2	3	1.84746722479	0.00413801313748
70	cxOnePoint	0.05	2	5	1.84867651884	0.00645984978318
70	cxOnePoint	0.05	2	7	1.85398630581	0.0083218413891
70	cxOnePoint	0.05	4	1	1.79945208944	0.0149838264984
70	cxOnePoint	0.05	4	3	1.84666979313	0.00612198046847
70	cxOnePoint	0.05	4	5	1.85325499686	0.00802421465903
70	cxOnePoint	0.05	4	7	1.85015109454	0.00795278964408
70	cxOnePoint	0.05	6	1	1.78677910219	0.00677311902018
70	cxOnePoint	0.05	6	3	1.84474992694	0.00867376080879
70	cxOnePoint	0.05	6	5	1.84286371971	0.00408239386871
70	cxOnePoint	0.05	6	7	1.84781060194	0.00760580473855
70	cxOnePoint	0.05	8	1	1.79056400584	0.0145197268585
70	cxOnePoint	0.05	8	3	1.83312573299	0.0135532494999
70	cxOnePoint	0.05	8	5	1.83764389654	0.00968398879483
70	cxOnePoint	0.05	8	7	1.84525784572	0.00679782868074
70	cxOnePoint	0.075	2	1	1.80252538798	0.0100398632619
70	cxOnePoint	0.075	2	3	1.84785358616	0.0119739687756
70	cxOnePoint	0.075	2	5	1.85363070639	0.00521316521437
70	cxOnePoint	0.075	2	7	1.86099463956	0.0037162553808
70	cxOnePoint	0.075	4	1	1.80072606515	0.0116112115251
70	cxOnePoint	0.075	4	3	1.83944559923	0.0119029370606
70	cxOnePoint	0.075	4	5	1.84944231391	0.0078512146364
70	cxOnePoint	0.075	4	7	1.85903428437	0.00850937049874
70	cxOnePoint	0.075	6	1	1.78779849309	0.0117137633625
70	cxOnePoint	0.075	6	3	1.84362433903	0.00705285439283
70	cxOnePoint	0.075	6	5	1.84541120192	0.00419193961175
70	cxOnePoint	0.075	6	7	1.85372798663	0.00948514245992
70	cxOnePoint	0.075	8	1	1.78904676486	0.00948376615638
70	cxOnePoint	0.075	8	3	1.83895555056	0.0120517490242
70	cxOnePoint	0.075	8	5	1.84987580842	0.00516079505596
70	cxOnePoint	0.075	8	7	1.85406709928	0.00524617713035
70	cxOnePoint	0.1	2	1	1.80572973471	0.00817826712396
70	cxOnePoint	0.1	2	3	1.84963750681	0.00194372535224
70	cxOnePoint	0.1	2	5	1.85729813771	0.008346665559
70	cxOnePoint	0.1	2	7	1.86341918516	0.00699003565661
70	cxOnePoint	0.1	4	1	1.80716688638	0.0125610927933
70	cxOnePoint	0.1	4	3	1.84620317645	0.00286126194931
70	cxOnePoint	0.1	4	5	1.84957702814	0.00464341815971
70	cxOnePoint	0.1	4	7	1.85191666017	0.0104334428167
70	cxOnePoint	0.1	6	1	1.80123694985	0.0126144155886
70	cxOnePoint	0.1	6	3	1.84085183087	0.00496692695427
70	cxOnePoint	0.1	6	5	1.84464281976	0.0121429070344
70	cxOnePoint	0.1	6	7	1.8509988543	0.00908502851949
70	cxOnePoint	0.1	8	1	1.79378240107	0.00689573213847
70	cxOnePoint	0.1	8	3	1.83524699957	0.00559543574402
70	cxOnePoint	0.1	8	5	1.84116579381	0.00747481934229
70	cxOnePoint	0.1	8	7	1.8477086834	0.0115544022346
70	cxOnePoint	0.125	2	1	1.81349558341	0.00708545107605
70	cxOnePoint	0.125	2	3	1.85466870501	0.00463865687901
70	cxOnePoint	0.125	2	5	1.85497533116	0.0101619894853
70	cxOnePoint	0.125	2	7	1.86488057698	0.00578871718673
70	cxOnePoint	0.125	4	1	1.80394538571	0.00868254750862
70	cxOnePoint	0.125	4	3	1.84450917251	0.00341870602218
70	cxOnePoint	0.125	4	5	1.85107618786	0.00849282407133
70	cxOnePoint	0.125	4	7	1.85269715831	0.00919768644295
70	cxOnePoint	0.125	6	1	1.80992975638	0.011526956127
70	cxOnePoint	0.125	6	3	1.84143940834	0.00781890283463
70	cxOnePoint	0.125	6	5	1.84539157441	0.0109364044145
70	cxOnePoint	0.125	6	7	1.8528410414	0.010929020798
70	cxOnePoint	0.125	8	1	1.79737442311	0.0136675113303
70	cxOnePoint	0.125	8	3	1.84471971996	0.00628672712731
70	cxOnePoint	0.125	8	5	1.84559819841	0.0118111953026
70	cxOnePoint	0.125	8	7	1.84885321331	0.0088809166982
70	cxOnePoint	0.15	2	1	1.81176744593	0.00725698073141
70	cxOnePoint	0.15	2	3	1.85219832736	0.00520892391288
70	cxOnePoint	0.15	2	5	1.85975812892	0.00502953452484
70	cxOnePoint	0.15	2	7	1.86320253463	0.00295985173076
70	cxOnePoint	0.15	4	1	1.80973728457	0.0114383365648
70	cxOnePoint	0.15	4	3	1.84598491503	0.00512543100945
70	cxOnePoint	0.15	4	5	1.8521637611	0.00650325438428
70	cxOnePoint	0.15	4	7	1.85383299782	0.00731204378433
70	cxOnePoint	0.15	6	1	1.79155855289	0.0121347150536
70	cxOnePoint	0.15	6	3	1.83588768341	0.00936692067039
70	cxOnePoint	0.15	6	5	1.85093686901	0.00618494321579
70	cxOnePoint	0.15	6	7	1.85543521246	0.00605930422821
70	cxOnePoint	0.15	8	1	1.79676573244	0.0118617143757
70	cxOnePoint	0.15	8	3	1.83729739337	0.00744390243392
70	cxOnePoint	0.15	8	5	1.85107418591	0.00803353885177
70	cxOnePoint	0.15	8	7	1.85322740478	0.00834399109159
70	cxOnePoint	0.175	2	1	1.80891905022	0.00874066986014
70	cxOnePoint	0.175	2	3	1.8524006488	0.00963768057524
70	cxOnePoint	0.175	2	5	1.85880775262	0.00332027314135
70	cxOnePoint	0.175	2	7	1.86812329914	0.0046392818703
70	cxOnePoint	0.175	4	1	1.80717017001	0.00664595209579
70	cxOnePoint	0.175	4	3	1.85009441907	0.0132827916069
70	cxOnePoint	0.175	4	5	1.85403351887	0.00400704642486
70	cxOnePoint	0.175	4	7	1.84950183777	0.00664959118563
70	cxOnePoint	0.175	6	1	1.80117498435	0.0120259902044
70	cxOnePoint	0.175	6	3	1.84727417618	0.0115549957511
70	cxOnePoint	0.175	6	5	1.85003502611	0.00821235987648
70	cxOnePoint	0.175	6	7	1.84903150229	0.0126196554046
70	cxOnePoint	0.175	8	1	1.8015389065	0.0103221441994
70	cxOnePoint	0.175	8	3	1.8402813849	0.0112814342554
70	cxOnePoint	0.175	8	5	1.84990165803	0.00991498612513
70	cxOnePoint	0.175	8	7	1.85963002255	0.00662284224613
70	cxOnePoint	0.2	2	1	1.81417172186	0.00923147368602
70	cxOnePoint	0.2	2	3	1.85375356318	0.00411293135189
70	cxOnePoint	0.2	2	5	1.86576076499	0.00706349085405
70	cxOnePoint	0.2	2	7	1.86292533247	0.00473846663543
70	cxOnePoint	0.2	4	1	1.81334518488	0.0142116913389
70	cxOnePoint	0.2	4	3	1.84653093717	0.013268720394
70	cxOnePoint	0.2	4	5	1.85791727325	0.00659101737099
70	cxOnePoint	0.2	4	7	1.85852808664	0.00884133264993
70	cxOnePoint	0.2	6	1	1.79196723089	0.0116767060839
70	cxOnePoint	0.2	6	3	1.85312946971	0.00532521615695
70	cxOnePoint	0.2	6	5	1.85447996044	0.00891900675132
70	cxOnePoint	0.2	6	7	1.85331704605	0.0108105853321
70	cxOnePoint	0.2	8	1	1.79222229458	0.0137306096726
70	cxOnePoint	0.2	8	3	1.84053947029	0.00760314998449
70	cxOnePoint	0.2	8	5	1.85006783422	0.007954915052
70	cxOnePoint	0.2	8	7	1.85431318726	0.00273734318516
70	cxTwoPoint	0.05	2	1	1.81952913767	0.0128339503489
70	cxTwoPoint	0.05	2	3	1.85058736809	0.0051919207483
70	cxTwoPoint	0.05	2	5	1.85642819856	0.0105620972526
70	cxTwoPoint	0.05	2	7	1.86060714832	0.00484732821979
70	cxTwoPoint	0.05	4	1	1.80211323157	0.0070910975048
70	cxTwoPoint	0.05	4	3	1.84714373711	0.00815448005587
70	cxTwoPoint	0.05	4	5	1.84699401187	0.00648076031296
